split,target_review_cost,contrast,metric,rho_policy,control,delta_rho_minus_control
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.41866732930652184,0.3016859087086169,0.11698142059790495
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.5813326706934782,0.6983140912913831,-0.11698142059790495
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.8493026859504132,0.634297520661157,0.21500516528925628
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.43854268491365267,0.32389825676116,0.11464442815249265
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.41866732930652184,0.3375735912531539,0.08109373805336795
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.5813326706934782,0.662426408746846,-0.08109373805336784
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.8493026859504132,0.6960227272727273,0.15327995867768596
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.43854268491365267,0.35591601498859565,0.08262666992505702
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.41866732930652184,0.3493290771465708,0.06933825215995104
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.5813326706934782,0.6506709228534291,-0.06933825215995093
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.8493026859504132,0.7173295454545454,0.13197314049586784
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.43854268491365267,0.366913082437276,0.07162960247637667
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3490997018120652,0.3493290771465708,-0.00022937533450562153
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6509002981879349,0.6506709228534291,0.00022937533450584358
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7181043388429752,0.7173295454545454,0.0007747933884297842
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.3687825839035517,0.366913082437276,0.0018695014662756804
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3490997018120652,0.3016859087086169,0.04741379310344829
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6509002981879349,0.6983140912913831,-0.047413793103448176
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7181043388429752,0.634297520661157,0.08380681818181823
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.3687825839035517,0.32389825676116,0.044884327142391656
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3490997018120652,0.3375735912531539,0.011526110558911284
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6509002981879349,0.662426408746846,-0.011526110558911062
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7181043388429752,0.6960227272727273,0.022081611570247905
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.3687825839035517,0.35591601498859565,0.012866568914956023
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3490997018120652,0.3493290771465708,-0.00022937533450562153
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6509002981879349,0.6506709228534291,0.00022937533450584358
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7181043388429752,0.7173295454545454,0.0007747933884297842
leave_one_source_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.3687825839035517,0.366913082437276,0.0018695014662756804
leave_one_source_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.38402209649055735,0.3493290771465708,0.03469301934398655
leave_one_source_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6159779035094426,0.6506709228534291,-0.0346930193439865
leave_one_source_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7831869834710743,0.7173295454545454,0.06585743801652888
leave_one_source_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.4045780384490062,0.366913082437276,0.0376649560117302
leave_one_source_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.38402209649055735,0.3016859087086169,0.08233618778194046
leave_one_source_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6159779035094426,0.6983140912913831,-0.08233618778194052
leave_one_source_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7831869834710743,0.634297520661157,0.14888946280991733
leave_one_source_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.4045780384490062,0.32389825676116,0.08067978168784617
leave_one_source_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.38402209649055735,0.3375735912531539,0.04644850523740346
leave_one_source_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6159779035094426,0.662426408746846,-0.046448505237403404
leave_one_source_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7831869834710743,0.6960227272727273,0.087164256198347
leave_one_source_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.4045780384490062,0.35591601498859565,0.04866202346041054
leave_one_source_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.38402209649055735,0.3493290771465708,0.03469301934398655
leave_one_source_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6159779035094426,0.6506709228534291,-0.0346930193439865
leave_one_source_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7831869834710743,0.7173295454545454,0.06585743801652888
leave_one_source_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.4045780384490062,0.366913082437276,0.0376649560117302
