domain,fold_id,sample_id,true_label,true_name,pred_before,pred_after_intervention,correct_before,correct_after_intervention,entropy,confidence,margin,grad_entropy_norm,jacobian_fro_norm,rho_high,rho_low,high_route_idx,low_route_idx,entropy_threshold,grad_threshold,rho_low_threshold,high_uncertainty,low_accessibility,entropy_drop_after_intervention,post_intervention_entropy,post_intervention_confidence,output_drift_after_intervention,intervention_energy,intervention_changed_top1
vision_digits_perception,11,86,7,7,7,7,1,1,0.01666024513542652,0.9981124401092529,0.9973917007446289,0.01998412050306797,4.346311569213867,0.5783663240441285,0.006587521629498718,1,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.016031743958592415,0.0006285011768341064,0.999942421913147,0.001829976448789239,10.825440216064454,0
vision_digits_perception,11,87,4,4,1,1,0,0,2.7849550860992167e-06,0.9999998807907104,0.9999998211860657,2.256738071082509e-06,4.346311569213867,0.5669221365294194,0.012383347045433942,5,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,1.1270938102825312e-06,1.6578612758166855e-06,1.0,9.221489705169006e-08,2.1650880432128905,0
vision_digits_perception,11,95,6,6,1,1,0,0,0.7933903932571411,0.7090669274330139,0.5155723094940186,0.5457993149757385,4.346311569213867,0.5120877980031955,0.007055653194263739,7,12,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.2679603695869446,0.5254300236701965,0.8245510458946228,0.11548566073179245,1.2028266906738283,0
vision_digits_perception,11,98,3,3,3,3,1,1,0.00033211702248081565,0.9999711513519287,0.9999423027038574,0.0005346963298507035,4.346311569213867,0.4854873305421523,0.01665212470943798,5,6,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.00033045916120499896,1.6578612758166855e-06,1.0,2.886276342906058e-05,10.825440216064454,0
vision_digits_perception,11,104,6,6,6,6,1,1,0.011057920753955841,0.9987504482269287,0.9980047941207886,0.014304683543741703,4.346311569213867,0.5927888321782496,0.00021287948292579348,7,11,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.008318931329995394,0.0027389894239604473,0.999731719493866,0.0011136863613501191,3.608480072021484,0
vision_digits_perception,11,110,4,4,4,4,1,1,0.25692275166511536,0.9360293745994568,0.8759457468986511,0.3263716399669647,4.346311569213867,0.6124694246507644,0.004876547938215384,1,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.2397759910672903,0.01714676059782505,0.9977147579193115,0.0629565492272377,5.412720108032227,0
vision_digits_perception,11,119,9,9,9,9,1,1,0.04380391538143158,0.9927131533622742,0.9855226278305054,0.06986694037914276,4.346311569213867,0.4887965925832499,0.007938941043816546,8,14,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.04379537629029073,8.539091140846722e-06,0.9999995231628418,0.0072863963432610035,10.825440216064454,0
vision_digits_perception,11,124,4,4,4,4,1,1,0.0026014139875769615,0.9997380375862122,0.999518871307373,0.003569124499335885,4.346311569213867,0.5538191417883438,0.007689609677844608,5,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0025458735981374048,5.554038943955675e-05,0.9999959468841553,0.00025794326211325824,10.825440216064454,0
vision_digits_perception,11,128,9,9,9,9,1,1,0.0006252836901694536,0.9999470710754395,0.9999092221260071,0.0009724594419822097,4.346311569213867,0.5434383114672255,0.006125365622642966,8,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0006236258288936369,1.6578612758166855e-06,1.0,5.2958919695811346e-05,10.825440216064454,0
vision_digits_perception,11,131,1,1,1,1,1,1,0.043553076684474945,0.9930129647254944,0.986491858959198,0.0730024129152298,4.346311569213867,0.5018678332435368,0.007184659855391869,5,14,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.04354171886006952,1.1357824405422434e-05,0.9999994039535522,0.006986352149397135,10.825440216064454,0
vision_digits_perception,11,144,4,4,4,4,1,1,0.025218317285180092,0.9968095421791077,0.9954739212989807,0.03268115594983101,4.346311569213867,0.4754552355915054,0.006093946701843044,5,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.024488742230460048,0.0007295750547200441,0.999936580657959,0.0031290892511606216,10.825440216064454,0
vision_digits_perception,11,146,6,6,6,6,1,1,0.00031214673072099686,0.9999762773513794,0.9999667406082153,0.0003916262648999691,4.346311569213867,0.5405070128996038,0.004733488278757153,7,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.00020836917246924713,0.00010377755825174972,0.9999927282333374,1.988176336453762e-05,3.608480072021484,0
vision_digits_perception,11,148,8,8,8,8,1,1,1.2728314686683007e-05,0.9999992847442627,0.999998927116394,2.0503750420175493e-05,4.346311569213867,0.7257307063967126,0.0064616344214457905,7,11,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,1.1070453410866321e-05,1.6578612758166855e-06,1.0,7.301798063963361e-07,3.608480072021484,0
vision_digits_perception,11,154,4,4,4,4,1,1,0.008071974851191044,0.9990792274475098,0.998569667339325,0.010603376664221287,4.346311569213867,0.5141948179154461,0.003182078273974993,5,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.007984911993844435,8.706285734660923e-05,0.9999939203262329,0.0009150432888418436,10.825440216064454,0
vision_digits_perception,11,157,7,7,7,7,1,1,0.0011168471537530422,0.9998934268951416,0.9997947812080383,0.0016172645846381783,4.346311569213867,0.6259493656072764,0.022180844532156452,6,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.0011151892924772255,1.6578612758166855e-06,1.0,0.00010658130486262962,10.825440216064454,0
vision_digits_perception,11,159,9,9,9,9,1,1,0.009530527517199516,0.9988885521888733,0.9981063008308411,0.01501025352627039,4.346311569213867,0.5919286053050482,0.0013855309063590343,4,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.009114365500863642,0.0004161620163358748,0.9999657869338989,0.0010975954355672002,10.825440216064454,0
vision_digits_perception,11,160,0,0,0,0,1,1,5.158348358236253e-05,0.9999964237213135,0.9999943375587463,7.119617657735944e-05,4.346311569213867,0.5279065286975735,0.016018705426513413,5,14,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,4.3298869059071876e-05,8.284614523290657e-06,0.9999995231628418,3.303754510852741e-06,5.412720108032227,0
vision_digits_perception,11,166,0,0,0,0,1,1,0.00013243504508864135,0.9999903440475464,0.9999856352806091,0.0001865580416051671,4.346311569213867,0.5189056255055295,0.015566117291841004,5,9,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0001172559032056597,1.517914188298164e-05,0.9999991655349731,9.181429959426168e-06,5.412720108032227,0
vision_digits_perception,11,171,4,4,4,4,1,1,0.6044253706932068,0.7642408013343811,0.5432643294334412,0.42755618691444397,4.346311569213867,0.5302332906836792,0.010169817803260527,5,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.14135614037513733,0.46306923031806946,0.8544138073921204,0.09018035233020782,0.6014133453369142,0
vision_digits_perception,11,182,7,7,7,7,1,1,0.00026752997655421495,0.9999797344207764,0.9999710917472839,0.0003430516517255455,4.346311569213867,0.6741539243372381,0.004326445511177332,6,8,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.00026587014690448996,1.6598296497249976e-06,1.0,2.021966975007672e-05,10.825440216064454,0
vision_digits_perception,11,190,3,3,3,3,1,1,0.0037133076693862677,0.9996240139007568,0.9994025826454163,0.004913610871881247,4.346311569213867,0.5387336558526724,0.003855939570005227,5,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0035559019161155447,0.00015740575327072293,0.9999873638153076,0.0003632986918091774,10.825440216064454,0
vision_digits_perception,11,204,5,5,5,5,1,1,5.7436744100414217e-05,0.9999960660934448,0.9999937415122986,9.890653745969757e-05,4.346311569213867,0.5999260357644882,0.015087966800070267,1,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,5.577888282459753e-05,1.6578612758166855e-06,1.0,3.937006567866774e-06,10.825440216064454,0
vision_digits_perception,11,209,0,0,0,0,1,1,0.023125503212213516,0.9969623684883118,0.9952876567840576,0.02785792388021946,4.346311569213867,0.5462359892379826,0.009025549867090863,4,12,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.022968788689468056,0.00015671452274546027,0.9999878406524658,0.0030254439916461706,10.825440216064454,0
vision_digits_perception,11,214,2,2,2,2,1,1,0.00016441686602775007,0.9999874830245972,0.9999787211418152,0.00026972961495630443,4.346311569213867,0.7141832475734118,0.01307825518274229,3,12,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.00016266602051473456,1.7508455130155198e-06,1.0,1.2550001883937512e-05,10.825440216064454,0
vision_digits_perception,11,217,3,3,3,3,1,1,0.009396755136549473,0.9989190101623535,0.9981834292411804,0.012364248745143414,4.346311569213867,0.5151063781064775,0.009245335536454811,1,3,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.008866410469636321,0.0005303446669131517,0.9999523162841797,0.0010345212649554014,10.825440216064454,0
vision_digits_perception,11,222,7,7,7,7,1,1,3.982498310506344e-05,0.9999972581863403,0.9999956488609314,5.46459159522783e-05,4.346311569213867,0.6711709342123752,0.01346884764120199,2,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,3.7848187503186637e-05,1.976795601876802e-06,1.0,2.667814442247618e-06,10.825440216064454,0
vision_digits_perception,11,223,6,6,6,6,1,1,0.0006984328501857817,0.9999384880065918,0.9998868107795715,0.0010689490009099245,4.346311569213867,0.5809255219735231,5.498757680038573e-05,7,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.0004748613282572478,0.0002235715219285339,0.9999829530715942,5.0206424930365756e-05,2.1650880432128905,0
vision_digits_perception,11,237,5,5,5,5,1,1,0.03714242950081825,0.9948416352272034,0.9914593696594238,0.05557704716920853,4.346311569213867,0.6367725463271824,0.001230504345406933,4,11,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.03713968329338968,2.7462074285722338e-06,0.9999998807907104,0.005158279091119766,10.825440216064454,0
vision_digits_perception,11,240,7,7,7,7,1,1,0.01654146797955036,0.997860848903656,0.996120035648346,0.021907780319452286,4.346311569213867,0.6388260353262505,0.00845384290263499,6,3,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.01653400910890923,7.458870641130488e-06,0.9999996423721313,0.002138773910701275,10.825440216064454,0
vision_digits_perception,11,241,2,2,2,2,1,1,0.0010418238816782832,0.9999092817306519,0.9998729825019836,0.0015661476645618677,4.346311569213867,0.7070294123050093,0.003066070881774956,3,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.0010396935726930678,2.130308985215379e-06,1.0,9.064374899026006e-05,10.825440216064454,0
vision_digits_perception,11,242,8,8,8,8,1,1,0.021634286269545555,0.9968456625938416,0.9937398433685303,0.03960048034787178,4.346311569213867,0.6945092252046566,0.0028235732314933967,7,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.021632353837958362,1.9324315871926956e-06,1.0,0.0031542934011667967,10.825440216064454,0
vision_digits_perception,11,244,2,2,2,2,1,1,0.022100873291492462,0.9969785213470459,0.9945293664932251,0.033547405153512955,4.346311569213867,0.7243365679397726,0.014965366703314413,3,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.022089677026087884,1.1196265404578298e-05,0.9999994039535522,0.0030208698008209467,10.825440216064454,0
vision_digits_perception,11,255,8,8,8,8,1,1,4.8765690735308453e-05,0.9999967813491821,0.9999953508377075,8.259504102170467e-05,4.346311569213867,0.6386728987325585,0.0051680641239769615,7,12,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,4.710782945949177e-05,1.6578612758166855e-06,1.0,3.2316497708961833e-06,7.8183734893798835,0
vision_digits_perception,11,260,4,4,4,4,1,1,0.0027613367419689894,0.9997363686561584,0.9996113777160645,0.0033723865635693073,4.346311569213867,0.507534495265439,0.0020919335436204553,6,8,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.002008225070312619,0.0007531116716563702,0.9999371767044067,0.00022149583674035966,3.608480072021484,0
vision_digits_perception,11,263,7,7,7,7,1,1,3.2576990633970127e-06,0.9999998807907104,0.9999998211860657,3.2983045912260422e-06,4.346311569213867,0.6082457695501836,0.0005384802219243369,6,14,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,1.5998377875803271e-06,1.6578612758166855e-06,1.0,1.1768030105940852e-07,3.608480072021484,0
vision_digits_perception,11,266,0,0,0,0,1,1,9.85065707936883e-05,0.9999929666519165,0.9999898672103882,0.00013373946421779692,4.346311569213867,0.521010475470904,0.009375382644608913,5,9,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,8.278017958218697e-05,1.5726391211501323e-05,0.9999990463256836,6.497897629742511e-06,5.412720108032227,0
vision_digits_perception,11,269,3,3,3,3,1,1,0.0016379817388951778,0.9998435974121094,0.9997287392616272,0.002519398694857955,4.346311569213867,0.43223198926613254,0.004395978208630833,8,14,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0015508392607443966,8.714247815078124e-05,0.9999935626983643,0.00015060137957334518,10.825440216064454,0
vision_digits_perception,11,281,5,5,5,5,1,1,2.4574444978497922e-05,0.9999983310699463,0.9999973773956299,3.986995943705551e-05,4.346311569213867,0.6448911725046597,0.011703936568199047,4,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,2.2916583702681237e-05,1.6578612758166855e-06,1.0,1.6126897435242427e-06,5.412720108032227,0
vision_digits_perception,11,285,9,9,9,9,1,1,7.099057984305546e-05,0.9999948740005493,0.9999902844429016,0.0001331809617113322,4.346311569213867,0.5365598431324887,0.001101767152431597,6,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,6.933271856723877e-05,1.6578612758166855e-06,1.0,5.134249022376025e-06,7.8183734893798835,0
vision_digits_perception,11,289,5,5,5,5,1,1,0.07863060384988785,0.986079752445221,0.9734365344047546,0.12154460698366165,4.346311569213867,0.5495928836786521,0.007529243805355167,4,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.07862472482429439,5.879025593458209e-06,0.9999997615814209,0.013919983059167862,10.825440216064454,0
vision_digits_perception,11,290,6,6,6,6,1,1,0.0017581935971975327,0.9998315572738647,0.9996971487998962,0.002610503463074565,4.346311569213867,0.6242344807812541,0.00011918092271566865,7,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.001522041711723432,0.0002361518854741007,0.9999823570251465,0.00015820098633412272,3.608480072021484,0
vision_digits_perception,11,291,5,5,5,5,1,1,0.34171879291534424,0.9155421257019043,0.8551322221755981,0.4234984517097473,4.346311569213867,0.6217449470761006,0.010577184275082927,4,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.341696756589954,2.2036325390217826e-05,0.9999985694885254,0.0844564437866211,10.825440216064454,0
vision_digits_perception,11,318,3,3,3,3,1,1,0.00028185747214592993,0.9999773502349854,0.999959409236908,0.0004335652629379183,4.346311569213867,0.4835268708357236,0.006713665901409034,8,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.00027571239343160414,6.145078714325791e-06,0.9999997615814209,2.2429296222981066e-05,10.825440216064454,0
vision_digits_perception,11,319,3,3,3,3,1,1,0.0001625574950594455,0.9999877214431763,0.9999786615371704,0.00024277619377244264,4.346311569213867,0.478824190731521,0.0051503467529355725,8,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0001576172962813871,4.940198778058402e-06,0.9999997615814209,1.2101876563974656e-05,10.825440216064454,0
vision_digits_perception,11,320,4,4,4,4,1,1,0.0017019725637510419,0.9998264908790588,0.9996572732925415,0.0025295221712440252,4.346311569213867,0.5266950787273824,0.006237432933184544,5,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0016879846434676438,1.3987920283398125e-05,0.9999991655349731,0.00017266397480852902,10.825440216064454,0
vision_digits_perception,11,321,6,6,6,6,1,1,0.001554058981128037,0.9998629093170166,0.9997987747192383,0.0019132508896291256,4.346311569213867,0.5679170412589781,0.002403428616631787,2,3,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0015323762672778685,2.168271385016851e-05,0.9999985694885254,0.00013566277630161494,10.825440216064454,0
vision_digits_perception,11,330,5,5,5,5,1,1,0.0001680699351709336,0.9999871253967285,0.999977171421051,0.0002864518028218299,4.346311569213867,0.6972938581784609,0.002044841322386008,4,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.00016641207389511692,1.6578612758166855e-06,1.0,1.2832225365855265e-05,5.412720108032227,0
vision_digits_perception,11,335,0,0,0,0,1,1,0.0013054171577095985,0.9998888969421387,0.999853789806366,0.0016877573216333985,4.346311569213867,0.48531249907025253,0.002164249357521966,4,9,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0012288891084608622,7.652804924873635e-05,0.9999942779541016,0.0001053691012202762,10.825440216064454,0
vision_digits_perception,11,341,1,1,1,1,1,1,0.18475070595741272,0.9602808356285095,0.9261348843574524,0.26865240931510925,4.346311569213867,0.7110265840572816,0.004692999716559376,7,2,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.1846684553020168,8.225065539591014e-05,0.9999940395355225,0.03971318155527115,10.825440216064454,0
vision_digits_perception,11,345,3,3,3,3,1,1,4.659558544517495e-05,0.9999966621398926,0.9999935030937195,7.976694905664772e-05,4.346311569213867,0.49124599297306154,0.007017290105290088,8,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,4.493772416935826e-05,1.6578612758166855e-06,1.0,3.313963588880142e-06,7.8183734893798835,0
vision_digits_perception,11,347,3,3,3,3,1,1,0.00023051346943248063,0.9999809265136719,0.9999623894691467,0.0003648204728960991,4.346311569213867,0.487824392653816,0.01792554293148619,7,6,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.00022885560815666395,1.6578612758166855e-06,1.0,1.9080809579463676e-05,10.825440216064454,0
vision_digits_perception,11,352,8,8,8,8,1,1,0.00017964784638024867,0.999985933303833,0.9999743700027466,0.0003352964122314006,4.346311569213867,0.5227228296991777,0.00568923916186106,6,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.00017756379929778632,2.084047082462348e-06,1.0,1.4065242794458754e-05,10.825440216064454,0
vision_digits_perception,11,354,3,3,3,3,1,1,0.0037214152980595827,0.9995852112770081,0.999186098575592,0.0057084583677351475,4.346311569213867,0.49862826513835173,0.00956038778034339,7,6,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0037191458368397434,2.269461219839286e-06,1.0,0.00041474425233900547,10.825440216064454,0
vision_digits_perception,11,360,6,6,6,6,1,1,0.0007733585662208498,0.9999362230300903,0.9999110698699951,0.000938789511565119,4.346311569213867,0.479751811504454,0.001964914372970267,2,14,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0007582582366012502,1.5100329619599506e-05,0.9999990463256836,6.282787217060104e-05,10.825440216064454,0
vision_digits_perception,11,364,7,7,7,7,1,1,0.001654297229833901,0.9998377561569214,0.9996914267539978,0.0023312063422054052,4.346311569213867,0.6205706960793927,0.02245616880406064,6,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.0016499325865879655,4.36464324593544e-06,0.9999998807907104,0.00016206724103540182,10.825440216064454,0
vision_digits_perception,11,367,4,4,4,4,1,1,0.0006746705621480942,0.9999433755874634,0.9999065399169922,0.0008692870615050197,4.346311569213867,0.5059075637724959,0.011942392891499289,5,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0006467680541391019,2.79025080089923e-05,0.9999982118606567,5.475596844917163e-05,10.825440216064454,0
vision_digits_perception,11,370,8,8,8,8,1,1,1.0082134394906461e-05,0.9999994039535522,0.9999988675117493,1.75883797055576e-05,4.346311569213867,0.5096651888354685,0.003671422673206488,6,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,8.424273119089776e-06,1.6578612758166855e-06,1.0,5.754521339440544e-07,5.412720108032227,0
vision_digits_perception,11,371,2,2,2,2,1,1,1.868247454694938e-05,0.9999988079071045,0.999997615814209,2.8389342332957312e-05,4.346311569213867,0.48548614231197407,0.01630634122934159,5,6,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,1.7024613271132694e-05,1.6578612758166855e-06,1.0,1.1821471161965746e-06,7.8183734893798835,0
vision_digits_perception,11,383,8,8,8,8,1,1,3.4690925531322137e-05,0.9999977350234985,0.999996542930603,5.906372462050058e-05,4.346311569213867,0.6609064769737165,0.010295874001657568,7,12,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,3.303306425550545e-05,1.6578612758166855e-06,1.0,2.2558770069736056e-06,5.412720108032227,0
vision_digits_perception,11,391,5,5,5,5,1,1,0.00042515661334618926,0.9999629259109497,0.999927818775177,0.000781695416662842,4.346311569213867,0.6762086379979468,0.0007464351832273724,4,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.0004234987520703726,1.6578612758166855e-06,1.0,3.7107180105522275e-05,7.8183734893798835,0
vision_digits_perception,11,395,9,9,9,9,1,1,0.0005307443207129836,0.9999555349349976,0.9999268054962158,0.0008274080464616418,4.346311569213867,0.5205578792520965,0.009492872396419648,8,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0005290864594371669,1.6578612758166855e-06,1.0,4.44471079390496e-05,10.825440216064454,0
vision_digits_perception,11,403,7,7,7,7,1,1,0.010978967882692814,0.9987233281135559,0.9979131817817688,0.01580677181482315,4.346311569213867,0.6955333874837699,0.010685574028981213,6,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.010968179731207783,1.078815148503054e-05,0.9999994039535522,0.0012760668760165572,10.825440216064454,0
vision_digits_perception,11,405,9,9,9,9,1,1,0.004047705791890621,0.999610960483551,0.9994370341300964,0.0057698641903698444,4.346311569213867,0.5526537440017398,0.0001812041686195556,8,12,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.004044143012833956,3.562779056665022e-06,0.9999998807907104,0.00038886978290975094,10.825440216064454,0
vision_digits_perception,11,407,1,1,1,1,1,1,0.0013827855000272393,0.9998737573623657,0.9998131990432739,0.002131118904799223,4.346311569213867,0.6885182247016861,0.008340730497745131,7,8,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.001378986815780081,3.798684247158235e-06,0.9999998807907104,0.00012606607924681157,10.825440216064454,0
vision_digits_perception,11,414,8,8,8,8,1,1,0.1461455374956131,0.9733234643936157,0.9530661702156067,0.21709196269512177,4.346311569213867,0.5362981971464084,0.014659875407928723,3,4,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.14523786294739693,0.0009076745482161641,0.9999183416366577,0.026594828814268112,10.825440216064454,0
vision_digits_perception,11,428,1,1,1,1,1,1,0.001587470294907689,0.9998557567596436,0.9998024702072144,0.0024192885030061007,4.346311569213867,0.6025808885040647,0.01871569575383924,7,14,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.0015785396126375417,8.930682270147372e-06,0.9999995231628418,0.00014377819024957716,10.825440216064454,0
vision_digits_perception,11,429,7,7,7,7,1,1,0.304420530796051,0.9351245760917664,0.8925955295562744,0.3612740635871887,4.346311569213867,0.6496100247962955,0.0022711909467225777,6,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.30391511018387973,0.0005054206121712923,0.9999579191207886,0.06483329832553864,10.825440216064454,0
vision_digits_perception,11,433,1,1,1,1,1,1,0.023862728849053383,0.9968147873878479,0.9942156672477722,0.03899196535348892,4.346311569213867,0.6766279595245893,0.017236189929064786,7,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,0,0.023271136509720236,0.0005915923393331468,0.999947190284729,0.0031324317678809166,10.825440216064454,0
vision_digits_perception,11,435,0,0,0,0,1,1,0.00015838249237276614,0.9999884366989136,0.9999836683273315,0.0002134016394848004,4.346311569213867,0.5241427377618727,0.0037397958777257195,5,9,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.000137323047965765,2.1059444407001138e-05,0.9999986886978149,1.0855203072424047e-05,5.412720108032227,0
vision_digits_perception,11,443,2,2,2,2,1,1,0.0033263652585446835,0.9996267557144165,0.9992544651031494,0.0052163247019052505,4.346311569213867,0.4853564650582999,0.015908448007632386,5,0,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0033067058029701,1.9659455574583262e-05,0.9999988079071045,0.00037263333797454834,7.8183734893798835,0
vision_digits_perception,11,450,4,4,4,4,1,1,0.00023966436856426299,0.999981164932251,0.999967098236084,0.0003219684585928917,4.346311569213867,0.5531770671346458,0.005172885702447507,6,1,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.00019491846614982933,4.474590241443366e-05,0.9999970197677612,1.6986459741019644e-05,5.412720108032227,0
vision_digits_perception,11,454,4,4,4,4,1,1,0.005466375034302473,0.9994039535522461,0.9989246726036072,0.007886840961873531,4.346311569213867,0.5400635429251158,0.0055429017368687295,5,13,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.005360350667615421,0.00010602436668705195,0.9999924898147583,0.0005895126378163695,10.825440216064454,0
vision_digits_perception,11,459,9,9,9,9,1,1,0.03545064479112625,0.9953216910362244,0.9926795959472656,0.04978879168629646,4.346311569213867,0.5270732607863675,0.002683497745735673,8,12,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.03542467161969398,2.5973171432269737e-05,0.9999984502792358,0.004676707088947296,10.825440216064454,0
vision_digits_perception,11,466,1,1,1,1,1,1,0.0027543092146515846,0.9997262358665466,0.9995297789573669,0.004512719344347715,4.346311569213867,0.6961510069444904,0.021476293292654457,7,10,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.0027391718112994567,1.5137403352127876e-05,0.9999991655349731,0.00027283417875878513,10.825440216064454,0
vision_digits_perception,11,470,2,2,2,2,1,1,0.0003876982955262065,0.9999668598175049,0.9999366402626038,0.0005923183634877205,4.346311569213867,0.47711924539273515,0.011288868138058055,5,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0003413366212043911,4.636167432181537e-05,0.9999969005584717,3.182701766490936e-05,5.412720108032227,0
vision_digits_perception,11,478,9,9,9,9,1,1,0.029729770496487617,0.9959469437599182,0.9935702681541443,0.043796561658382416,4.346311569213867,0.5084231762430841,0.0034268976702808247,8,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.02971882934889436,1.0941147593257483e-05,0.9999994039535522,0.004052497446537018,10.825440216064454,0
vision_digits_perception,11,480,7,7,9,9,0,0,0.5991756916046143,0.8261549472808838,0.6881366968154907,0.5760718584060669,4.346311569213867,0.5330919462508527,0.005212551517549898,4,14,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.2867761254310608,0.31239956617355347,0.9382697343826294,0.11756762862205505,1.2028266906738283,0
vision_digits_perception,11,486,4,4,4,4,1,1,0.0019762194715440273,0.9998113512992859,0.9997192025184631,0.002591596683487296,4.346311569213867,0.4967881385787839,0.004293514402494532,5,8,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,1,0.0019401269310037605,3.609254054026678e-05,0.999997615814209,0.00018633609579410404,10.825440216064454,0
vision_digits_perception,11,489,3,3,3,3,1,1,0.07304790616035461,0.988838791847229,0.9832941889762878,0.08694116771221161,4.346311569213867,0.50393956316509,0.0028692810107913062,7,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,1,1,0.072557159117423,0.0004907470429316163,0.999958872795105,0.01112932525575161,10.825440216064454,0
vision_digits_perception,11,494,7,7,7,7,1,1,0.006631878204643726,0.9992430210113525,0.9986032247543335,0.01073658000677824,4.346311569213867,0.6575573020386265,0.0011625518196079977,6,15,0.008032300509512424,0.012743045948445792,0.5692835488713529,0,0,0.0066296909749326005,2.1872297111258376e-06,1.0,0.0007570256129838526,10.825440216064454,0
