domain,policy,fold_id,sample_id,deferred,intervened,automatic,auto_correct,error_not_deferred,preserved_when_no_change_needed,safe_decision,false_intervention,near_miss_surrogate,human_review_cost,compute_sensor_budget,output_drift,entropy_drop_after_intervention
vision_digits_perception,gradient_human_review,11,209,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,209,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,209,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,214,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,214,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,214,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,214,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,217,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,217,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,217,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,217,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,222,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,222,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,222,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,222,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,223,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,223,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,223,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,223,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,237,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,237,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,237,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.005158279091119766,0.03713968329338968
vision_digits_perception,rho_guided_guarded_refine,11,237,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.005158279091119766,0.03713968329338968
vision_digits_perception,entropy_human_review,11,240,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,240,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,240,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.002138773910701275,0.01653400910890923
vision_digits_perception,rho_guided_guarded_refine,11,240,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.002138773910701275,0.01653400910890923
vision_digits_perception,entropy_human_review,11,241,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,241,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,241,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,241,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,242,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,242,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,242,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0031542934011667967,0.021632353837958362
vision_digits_perception,rho_guided_guarded_refine,11,242,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0031542934011667967,0.021632353837958362
vision_digits_perception,entropy_human_review,11,244,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,244,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,244,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0030208698008209467,0.022089677026087884
vision_digits_perception,rho_guided_guarded_refine,11,244,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0030208698008209467,0.022089677026087884
vision_digits_perception,entropy_human_review,11,255,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,255,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,255,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,255,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,260,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,260,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,260,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,260,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,263,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,263,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,263,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,263,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,266,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,266,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,266,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,266,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,269,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,269,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,269,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,269,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,281,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,281,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,281,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,281,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,285,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,285,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,285,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,285,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,289,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,289,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,289,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,289,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,290,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,290,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,290,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,290,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,291,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,291,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,291,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0844564437866211,0.341696756589954
vision_digits_perception,rho_guided_guarded_refine,11,291,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0844564437866211,0.341696756589954
vision_digits_perception,entropy_human_review,11,318,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,318,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,318,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,318,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,319,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,319,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,319,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,319,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,320,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,320,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,320,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,320,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,321,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,321,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,321,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,321,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,330,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,330,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,330,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,330,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,335,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,335,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,335,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,335,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,341,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,341,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,341,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.03971318155527115,0.1846684553020168
vision_digits_perception,rho_guided_guarded_refine,11,341,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.03971318155527115,0.1846684553020168
vision_digits_perception,entropy_human_review,11,345,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,345,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,345,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,345,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,347,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,347,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,347,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,347,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,352,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,352,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,352,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,352,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,354,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,354,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,354,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,354,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,360,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,360,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,360,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,360,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,364,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,364,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,364,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,364,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,367,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,367,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,367,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,367,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,370,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,370,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,370,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,370,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,371,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,371,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,371,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,371,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,383,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,383,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,383,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,383,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,391,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,391,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,391,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,391,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,395,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,395,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,395,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,395,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,403,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,403,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,403,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0012760668760165572,0.010968179731207783
vision_digits_perception,rho_guided_guarded_refine,11,403,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0012760668760165572,0.010968179731207783
vision_digits_perception,entropy_human_review,11,405,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,405,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,405,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,405,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,407,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,407,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,407,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,407,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,414,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,414,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,414,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,414,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,428,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,428,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,428,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,428,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,429,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,429,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,429,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.06483329832553864,0.30391511018387973
vision_digits_perception,rho_guided_guarded_refine,11,429,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.06483329832553864,0.30391511018387973
vision_digits_perception,entropy_human_review,11,433,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,433,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,433,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0031324317678809166,0.023271136509720236
vision_digits_perception,rho_guided_guarded_refine,11,433,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.0031324317678809166,0.023271136509720236
vision_digits_perception,entropy_human_review,11,435,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,435,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,435,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,435,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,443,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,443,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,443,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,443,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,450,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,450,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,450,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,450,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,454,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,454,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,454,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,454,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,459,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,459,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,459,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,459,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,466,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,466,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,466,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,466,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,470,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,470,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,470,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,470,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,478,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,478,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,478,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,478,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,480,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,480,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,480,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,11,480,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,11,486,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,11,486,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,11,486,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
